40000	-16.0000	0.2909
40000	-15.0000	0.2801
40000	-14.0000	0.2596
40000	-13.0000	0.2471
40000	-12.0000	0.2258
40000	-11.0000	0.2020
40000	-10.0000	0.1543
40000	-9.0000	0.0987
40000	-8.0000	0.0831
40000	-7.0000	0.0714
40000	-6.0000	0.0619
40000	-5.0000	0.0543
40000	-4.0000	0.0479
40000	-3.0000	0.0430
40000	-2.0000	0.0386
40000	-1.0000	0.0346
40000	0.0000	0.0314
40000	1.0000	0.0301
40000	2.0000	0.0308
40000	3.0000	0.0299
40000	4.0000	0.0303
40000	5.0000	0.0352
40000	6.0000	0.0396
40000	7.0000	0.0459
40000	8.0000	0.0507
40000	9.0000	0.0575
40000	10.0000	0.0672
40000	11.0000	0.0779
40000	12.0000	0.0986
40000	13.0000	0.1829
40000	14.0000	0.2020
40000	15.0000	0.2299
40000	16.0000	0.2486
40000	17.0000	0.2593
40000	18.0000	0.2746
40000	19.0000	0.2957
40000	20.0000	0.3186
40000	21.0000	0.3354
40000	22.0000	0.3595
170000	-3.3518	0.0132
170000	-1.9284	0.0130
170000	-0.8004	0.0130
170000	0.8917	0.0129
170000	2.6106	0.0129
170000	4.2489	0.0129
170000	5.9140	0.0141
170000	6.8003	0.0164
170000	7.9284	0.0218
170000	8.3312	0.0252
170000	8.8147	0.0332
330000	-3.305719451	0.0096
330000	-1.66345498	0.0097
330000	0.005297627	0.0097
330000	1.621073961	0.0096
330000	3.395779115	0.0097
330000	5.223460543	0.0108
330000	6.65381992	0.0130
330000	7.580904702	0.0156
330000	8.349060664	0.0194
330000	8.746382714	0.0224
330000	9.01126408	0.0265
360000	-11.4886	0.0292
360000	-10.5429	0.0277
360000	-9.5972	0.0255
360000	-7.5306	0.0211
360000	-5.5692	0.0173
360000	-3.5377	0.0132
360000	-1.4361	0.0090
360000	0.5254	0.0081
360000	2.5219	0.0087
360000	4.448336252	0.011489899
360000	6.479859895	0.014530303
360000	8.441330998	0.017429293
360000	10.50788091	0.020080808
6000000	12.52623898	0.015878191
6000000	10.86856638	0.013069413
6000000	9.326210146	0.010919839
6000000	8.014486617	0.009558442
6000000	6.097352228	0.008197044
6000000	4.612654168	0.007251232
6000000	2.709934324	0.006434393
6000000	0.778385391	0.005975817
6000000	0.115316354	0.005961487
6000000	-2.436057983	0.006147783
6000000	-4.900945054	0.007236901
6000000	-7.409075757	0.009142857
6000000	-8.504581122	0.009830721
6000000	-10.39288642	0.011665025
6000000	-12.52623898	0.014645768
